S_No,obu_id,obu_timestamp,vin,packet_sequence_id,p_frequency,latitude,longitude,altitude,heading,packet_status,gps_speed,no_of_satellites,location,gps_odometer,vehicle_type,frequency_from_w,longitudnal_acceleration,vehicle_state_info_1,gsm_signal_strength,vehicle_acceleration_sensor,ignition_status,vehicle_battery_potential,fuel_level,wheel_based_speed,engine_speed,fuel_consumption,actual_engine_percent_torque,engine_hours,engine_coolant_temperature,throttle_position,frictional_torque,engine_oil_pressure,clutch_pedal,brake_pedal,vehicle_distance,engine_oil_temperature,engine_intake_manifold_1_pressure,engine_intake_manifold_1_temperature,barometric_pressure,aft1_exhaust_gas_mass_flow_rate,drivers_demand_engine_percent_torque,vehicle_odometer,air_pressure_actual1,air_pressure_actual2,distance_to_empty,gsas_compliance,transmission_current_gear,ecu_mil_status,eng_operating_state,eng_current_oper_mode,eng_intake_air_mass_flow_rate,parking_brake_switch,engine_pto_set_switch,coolant_level_warning,exhuast_brake_status,air_filter_blocked,stop_status,edc_lamp_status,nox_error,axle_up_status,engine_torque_mode,engine_exhaust_gas_recirculation_temperature,fan_speed,injection_quantity,smoke_limit_quantity,rail_pressure_demand,rail_pressure_actual,metering_unit_current,maximum_engine_speed,egr_position_demand,egr_position_actual,egr_duty_cycle,egr_position_sensor_voltage,itv_position_demand,itv_position_actual,itv_duty_cycle,itv_position_sensor_voltage,regen_trigger_state,front_axle_speed,transmission_mode_3_controller,transmission_mode_5_controller,transmission_mode_6_controller,transmission_mode_7_controller,transmission_mode_8_controller,aft1_diesel_particulate_filter_outlet_pressure,aft1_diesel_particulate_filter_outlet_temperature,aft1_diesel_exhaust_fluid_dosing_requested_quantity,combined_soot_load_gpl,reserved_1byte_param_1,transmission_mode_1_controller
33,2008102021,05-12-22 6:29,MB1CWKHD2LPAL6794,52235,6,26.0166784,75.4767872,375.529,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,157,0,1.219,-85,0.445,1,27.89,82.5,0,599,32819.5,16,4157.45,25,0,10,484,0,0,150112.25,33.4896,0,17,97.5,106.2,0,155810.38,928,928,284,96,0,1,4,9,104.4,1,0,0,0,0,0,0,0,0,0,24.162,590,13,68,33,33,1610,2955.5,-30,-7,-10,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,44.28,0,2.88,0,0
34,2008102021,05-12-22 6:29,MB1CWKHD2LPAL6794,52236,6,26.0166784,75.4767872,375.529,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,154,0,1.219,-85,0.454,1,27.92,82.5,0,599,32819.5,16,4157.45,25,0,10,484,0,0,150112.25,33.1766,0,17,97.5,106.4,0,155810.38,928,928,284,96,0,1,4,9,104.4,1,0,0,0,0,0,0,0,0,0,24.35,590,13,68,33,33,1610,2955.5,-30,-7,-10,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,45.28,0,2.88,0,0
35,2008102021,05-12-22 6:29,MB1CWKHD2LPAL6794,52237,6,26.0166784,75.4767872,375.529,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,151,0,1.214,-85,0.445,1,27.91,82.5,0,600,32819.5,16,4157.45,25,0,10,484,0,0,150112.25,33.3644,0,17,97.5,106.4,0,155810.38,928,928,284,96,0,1,4,9,105.4,1,0,0,0,0,0,0,0,0,0,24.569,590,13,68,33,33,1610,2955.5,-30,-7,-10,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,46.38,0,2.88,0,0
36,2008102021,05-12-22 6:29,MB1CWKHD2LPAL6794,52238,6,26.0166784,75.4767872,375.529,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.338,-85,0.841,0,27.33,82.5,0,0,32819.5,0,4157.45,25,0,10,276,0,0,150112.25,33.3644,0,17,97.5,4,0,155810.38,928,928,284,96,0,1,6,1,4,1,0,0,0,0,0,0,0,0,12,24.663,90,0,56,32,15,1855,2955.5,-30,-7,-11,0.8,0,-7,0,0.8,0,255.996,0,0,0,0,0,0.1,1766.97,0,2.88,0,0
37,2008102021,05-12-22 6:29,MB1CWKHD2LPAL6794,52239,6,26.0166784,75.4767872,375.529,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-85,0.096,0,27.3,82.5,0,0,32819.5,0,4157.45,25,0,10,120,0,0,150112.25,33.3644,0,17,97.5,0,0,155810.38,928,928,284,96,0,1,0,5,0,1,0,0,0,0,0,0,0,0,12,24.663,0,0,45,32,3,851,2955.5,-30,-7,-11,0.8,0,-7,0,0.8,0,255.996,0,0,0,0,0,0.1,1774.97,0,2.88,0,0
38,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52240,6,26.0166784,75.4767872,375.529,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-85,0.081,0,27.21,0,0,0,32819.5,0,4157.45,25,0,10,108,0,0,150112.25,33.4896,0,18,97.5,0,0,0,0,0,65535,6553.5,0,7,0,5,0,1,0,0,0,0,0,0,0,0,12,24.851,0,0,45,32,1,850,2955.5,-10,2,-2,1.1,0,-7,0,0.8,0,255.996,0,0,0,0,0,0,0,0,0,0,0
39,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52241,6,26.0166784,75.4767872,375.529,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-85,0.076,0,27.18,0,0,0,32819.5,0,4157.45,25,0,10,104,0,0,150112.25,33.3644,0,18,97.5,0,0,0,0,0,65535,6553.5,0,7,0,5,0,1,0,0,0,0,0,0,0,0,12,24.976,0,0,45,32,0,850,2955.5,-41,-7,-11,0.8,0,-7,0,0.8,0,255.996,0,0,0,0,0,0,0,0,0,0,0
40,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52242,6,26.0166736,75.4767872,375.64,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.061,-87,0.076,0,27.13,0,0,0,32819.5,0,4157.45,25,0,10,104,0,0,150112.25,33.4896,0,18,97.5,0,0,0,0,0,65535,6553.5,0,7,0,5,0,1,0,0,0,0,0,0,0,0,12,24.976,0,0,45,32,0,850,2955.5,84,84,7,3.6,0,-7,0,0.8,0,255.996,0,0,0,0,0,0,0,0,0,0,0
41,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52243,6,26.0166736,75.4767872,375.64,230.39,A,0,7,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.061,-87,0.076,0,27.11,0,0,0,32819.5,0,4157.45,25,0,10,104,0,0,150112.25,33.4896,0,18,97.5,0,0,0,0,0,65535,6553.5,0,7,0,1,0,1,0,0,0,0,0,0,0,0,12,25.164,0,0,45,32,0,850,2955.5,-30,2,0,1.1,0,-7,0,0.8,0,255.996,0,0,0,0,0,0,0,0,0,0,0
42,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52244,6,26.0166736,75.4767872,375.64,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.061,-87,0.072,0,27.08,0,0,0,32819.5,-125,4157.45,25,102,-125,104,3,3,150112.25,33.4896,0,18,97.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,25.258,0,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
43,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52245,6,26.0166736,75.4767872,375.64,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-87,0.072,0,27.06,0,0,0,32819.5,-125,4157.45,25,102,-125,1020,3,3,150112.25,33.4896,510,215,97.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,25.258,0,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
44,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52246,6,26.0166736,75.4767872,375.64,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.052,-85,0.072,0,27.03,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
45,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52247,6,26.0166736,75.4767872,375.64,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-85,0.072,0,27,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
46,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52248,6,26.0166736,75.4767872,375.64,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.052,-85,0.067,0,26.99,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
47,2008102021,05-12-22 6:30,MB1CWKHD2LPAL6794,52249,6,26.0166736,75.4767872,375.739,230.39,A,0,4,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-87,0.067,0,26.94,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
48,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52250,6,26.0166736,75.4767872,375.739,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.052,-87,0.067,0,26.91,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
49,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52251,6,26.0166736,75.4767872,375.739,230.39,A,0,7,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-87,0.062,0,26.91,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
50,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52252,6,26.0166736,75.4767872,375.739,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-87,0.067,0,26.88,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
51,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52253,6,26.0166736,75.4767872,375.739,230.39,A,0,7,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-87,0.067,0,26.86,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
52,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52254,6,26.0166736,75.4767872,375.739,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-87,0.062,0,26.86,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
53,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52255,6,26.0166736,75.4767872,376.04,230.39,A,0,8,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-87,0.062,0,26.84,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
54,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52256,6,26.0166736,75.4767872,376.04,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-85,0.1,0,26.8,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
55,2008102021,05-12-22 6:31,MB1CWKHD2LPAL6794,52257,6,26.0166736,75.4767872,376.04,230.39,A,0,5,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,0,0,1.056,-85,0.105,0,26.78,0,0,0,32819.5,-125,4157.45,0,102,-125,1020,3,3,0,1778.2455,510,215,127.5,13107,-125,0,0,0,65535,6553.5,0,7,15,255,3276.75,3,3,3,1,0,0,0,0,0,15,1778.245,8191.875,255,255,255,255,6553.5,0,130,130,130,5.1,130,130,130,5.1,0,255.996,0,0,0,0,0,0,0,0,0,0,0
56,2008102021,05-12-22 7:11,MB1CWKHD2LPAL6794,52258,6,26.0166736,75.4767872,376.04,230.39,V,0,0,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,155,0,0,-89,0,1,27.82,82.5,0,600,0,18,4157.5,25,0,10,484,0,0,150112.25,35.3676,0,21,97.5,105.8,0,155810.38,928,936,284,96,0,1,4,1,104.4,1,0,0,0,0,0,0,0,0,0,26.76,590,14,58,33,33,1612,2955.5,-30,-9,-11,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,33,0,2.88,0,0
57,2008102021,05-12-22 7:11,MB1CWKHD2LPAL6794,52259,6,26.0166736,75.4767872,376.04,230.39,V,0,0,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,150,0,1.19,-89,0.483,1,27.83,82.5,0,602,32819.5,17,4157.5,25,0,10,484,1,0,150112.25,35.4928,0,20,97.5,106.4,0,155810.38,928,928,284,96,0,1,4,1,105.4,1,0,0,0,0,0,0,0,0,0,26.979,590,14,58,33,33,1613,2955.5,-30,-9,-11,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,34.69,0,2.88,0,0
58,2008102021,05-12-22 7:11,MB1CWKHD2LPAL6794,52260,6,26.0167072,75.476704,376.649,230.39,A,0,5,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,156,0,1.181,-85,0.483,1,27.84,82.5,0,603,32819.5,17,4157.5,25,0,10,484,1,0,150112.25,35.5867,0,20,97.5,106.2,0,155810.38,928,928,284,96,0,1,4,1,104.4,1,0,0,0,0,0,0,0,0,0,27.073,590,14,58,33,33,1613,2955.5,-30,-9,-11,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,35.78,0,2.88,0,0
59,2008102021,05-12-22 7:11,MB1CWKHD2LPAL6794,52261,6,26.0166912,75.4766848,375.839,230.39,A,0,4,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,154,0,1.19,-85,0.483,1,27.86,82.5,0,600,32819.5,17,4157.5,25,0,10,484,1,0,150112.25,35.2737,0,20,97.5,106.2,0,155810.38,920,920,284,96,0,1,4,1,104.4,1,0,0,0,0,0,0,0,0,0,27.073,590,14,59,33,33,1613,2955.5,-30,-9,-11,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,36.88,0,2.88,0,0
60,2008102021,05-12-22 7:11,MB1CWKHD2LPAL6794,52262,6,26.016696,75.476704,374.089,230.39,A,0,5,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,157,0,1.195,-87,0.483,1,27.86,82.5,0,600,32819.5,17,4157.5,25,0,10,484,0,0,150112.25,35.2737,0,20,97.5,106,0,155810.38,920,920,284,96,0,1,4,1,104.4,1,0,0,0,0,0,0,0,0,0,27.261,590,14,59,33,33,1613,2955.5,-30,-9,-10,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,37.78,0,2.88,0,0
61,2008102021,05-12-22 7:12,MB1CWKHD2LPAL6794,52263,6,26.0167072,75.476704,373.54,230.39,A,0,6,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,154,0,1.181,-87,0.488,1,27.85,82.5,0,599,32819.5,17,4157.5,25,0,10,484,0,0,150112.25,35.2737,0,19,97.5,105.8,0,155810.38,920,920,284,96,0,1,4,1,104.4,1,0,0,0,0,0,0,0,0,0,27.355,590,14,59,33,33,1613,2955.5,-30,-9,-11,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,38.28,0,2.88,0,0
62,2008102021,05-12-22 7:12,MB1CWKHD2LPAL6794,52264,6,26.0167328,75.4767232,373.579,230.39,A,0,7,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,156,0,1.2,-87,0.535,1,27.86,82.5,0,600,32819.5,17,4157.5,25,0,10,484,0,0,150112.25,35.2737,0,19,97.5,106.2,0,155810.38,920,920,284,96,0,1,4,9,104.4,1,0,0,0,0,0,0,0,0,0,27.355,590,14,68,33,33,1618,2955.5,-30,-9,-10,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,38.88,0,2.88,0,0
63,2008102021,05-12-22 7:12,MB1CWKHD2LPAL6794,52265,6,26.016744,75.4767296,373.515,230.39,A,0,7,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,151,0,1.209,-87,0.511,1,27.88,82.5,0,601,32819.5,16,4157.5,25,0,10,484,0,0,150112.25,35.3676,0,19,97.5,105.8,0,155810.38,904,904,284,96,0,1,4,9,104.4,1,0,0,0,0,0,0,0,0,0,27.574,590,13,68,33,33,1619,2955.5,-30,-9,-10,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,39.28,0,2.88,0,0
64,2008102021,05-12-22 7:12,MB1CWKHD2LPAL6794,52266,6,26.016744,75.476736,372.75,230.39,A,0,7,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,159,0,1.205,-87,0.502,1,27.87,82.5,0,602,32819.5,16,4157.5,25,0,10,484,0,0,150112.25,35.1798,0,19,97.5,105.8,0,155810.38,904,904,284,96,0,1,4,9,104.4,1,0,0,0,0,0,0,0,0,0,27.668,590,13,68,33,32,1619,2955.5,-30,-9,-11,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,39.69,0,2.88,0,0
65,2008102021,05-12-22 7:12,MB1CWKHD2LPAL6794,52267,6,26.0167328,75.476736,371.989,230.39,A,0,7,"Unnamed Road, Todaraisingh Rural, Rajasthan 304505, India",4537.2,BS6_EEA,154,0,1.176,-87,0.488,1,27.88,82.5,0,600,32819.5,16,4157.5,26,0,10,484,0,0,150112.25,35.2737,0,19,97.5,105.8,0,155810.38,904,904,284,96,0,1,4,9,104.4,1,0,0,0,0,0,0,0,0,0,27.668,590,13,68,33,32,1618,2955.5,-30,-9,-10,0.8,0,-8,0,0.7,0,0,0,0,0,0,0,0.3,40.09,0,2.88,0,0
